WORDCOUNTS,WEIGHT
the,277
of,178
in,106
to,104
and,100
a,80
is,73
he,70
his,61
that,48
it,43
english,39
for,38
not,35
as,33
freshman,32
be,32
which,31
work,30
from,27
but,25
are,25
instructor,23
can,23
will,22
they,22
by,22
if,21
with,21
or,20
have,20
an,20
instructors,17
literature,17
should,17
at,16
may,16
themes,16
their,15
all,15
course,15
this,14
teaching,13
department,13
students,13
more,12
intellectual,12
him,12
has,11
no,10
one,10
sections,10
only,10
them,10
upon,10
himself,10
class,9
each,9
teachers,9
time,9
there,9
three,9
do,9
s,8
composition,8
such,8
protecting,7
program,7
who,7
under,7
section,7
these,7
give,7
nothing,7
best,7
atlantic,7
own,7
little,7
i,7
on,7
than,7
reading,6
clubber,6
critical,6
same,6
other,6
any,6
very,6
teacher,6
possible,6
even,6
writing,6
so,6
few,6
young,6
themselves,6
much,6
prose,5
feel,5
into,5
most,5
follow,5
freshmen,5
many,5
departments,5
effort,5
courses,5
its,5
entirely,5
theme,5
years,5
against,5
would,5
better,5
instruction,5
mechanical,5
what,4
without,4
often,4
danger,4
ways,4
read,4
monotony,4
university,4
serious,4
variety,4
too,4
hours,4
did,4
critic,4
daily,4
out,4
new,4
chairman,4
real,4
protect,4
men,4
enough,4
less,4
older,4
because,4
come,4
away,4
assignment,4
good,4
ability,4
least,4
like,4
piece,4
teach,4
find,4
up,4
given,4
journal,4
higher,3
does,3
way,3
subjected,3
been,3
naturally,3
begin,3
select,3
return,3
get,3
opportunity,3
make,3
heard,3
large,3
moreover,3
done,3
criticize,3
protection,3
before,3
comes,3
must,3
being,3
first,3
either,3
long,3
every,3
members,3
majority,3
constructive,3
friends,3
efforts,3
fact,3
regard,3
returns,3
become,3
dull,3
big,3
improved,3
study,3
cannot,3
your,3
method,3
advice,3
really,3
another,3
through,3
two,3
positions,3
subject,3
year,3
partly,3
were,3
enthusiasm,3
until,3
graduate,3
charge,3
things,3
order,3
effect,3
rhetorical,3
world,3
general,3
doing,3
student,3
amount,3
periods,2
go,2
take,2
requires,2
likely,2
demand,2
various,2
true,2
five,2
short,2
effects,2
result,2
basic,2
mean,2
active,2
still,2
proportion,2
experiences,2
recognize,2
put,2
hold,2
life,2
construction,2
conducting,2
once,2
live,2
minto,2
education,2
itself,2
nor,2
soon,2
drill,2
devices,2
position,2
had,2
minutes,2
heavy,2
attract,2
elected,2
great,2
frequently,2
extensive,2
member,2
sometimes,2
committee,2
was,2
interested,2
know,2
trained,2
over,2
reason,2
specimens,2
advanced,2
whereas,2
seems,2
standards,2
share,2
believe,2
monotonous,2
careers,2
four,2
teaches,2
demands,2
transition,2
chilling,2
man,2
rhetoric,2
faithful,2
academic,2
exercises,2
difficult,2
beginning,2
employed,2
duty,2
though,2
day,2
where,2
system,2
magazines,2
tends,2
younger,2
occasional,2
however,2
textbook,2
perhaps,2
absolute,2
college,2
taught,2
wide,2
task,2
secure,2
well,2
studied,2
fight,2
plums,2
red,2
some,2
hundreds,2
certain,2
both,2
made,2
carry,2
vital,2
reader,2
brought,2
mere,2
far,2
knowledge,2
providing,2
demonstrate,2
chronic,2
administration,2
spite,2
dignity,2
whole,2
assistantships,2
place,2
ideas,2
hour,2
engaged,2
considerable,2
professor,2
spring,2
specimen,2
since,2
write,2
language,2
aware,2
interest,2
correcting,2
expended,2
freshmanenglish,2
individual,2
although,2
schoolboy,2
hard,2
need,2
compensating,2
after,2
sentence,2
spent,2
worst,2
needs,2
mind,2
back,2
subjects,2
article,2
textbooks,2
methods,2
newspapers,2
conscientiously,2
accordingly,2
truly,2
part,2
departmental,2
perfunctory,2
dulling,2
probably,2
universities,2
practically,2
among,2
value,2
several,2
thought,2
content,2
sufficiently,1
prescribed,1
book,1
void,1
pay,1
fifty,1
therefore,1
aspirations,1
saturation,1
assigned,1
devote,1
wavy,1
americans,1
york,1
exhibit,1
assisting,1
genuinely,1
comment,1
limits,1
matter,1
facetiously,1
entitled,1
collected,1
prescription,1
continued,1
science,1
letters,1
gather,1
hears,1
bring,1
stylistic,1
uninspiring,1
phantom,1
sentences,1
relieved,1
plays,1
lazy,1
scholar,1
drama,1
public,1
question,1
created,1
remain,1
love,1
tempted,1
showy,1
gown,1
idea,1
career,1
square,1
parallelism,1
consume,1
sorely,1
lines,1
classic,1
galling,1
forward,1
machine,1
fewer,1
urges,1
individualities,1
nearly,1
drops,1
lies,1
funny,1
presentation,1
worthy,1
independence,1
becomes,1
advertisements,1
rather,1
lost,1
assure,1
reduce,1
excellent,1
convince,1
exemplars,1
accept,1
pile,1
ultimate,1
team,1
examined,1
unprejudiced,1
grinding,1
satirical,1
expect,1
repeating,1
deals,1
talk,1
group,1
quantitative,1
elementary,1
suppose,1
articles,1
ten,1
treadmill,1
recess,1
special,1
scrub,1
introductory,1
risking,1
fate,1
enrolment,1
analysis,1
cease,1
rules,1
inferior,1
jaded,1
second,1
miscellaneous,1
alive,1
chess,1
