WORDCOUNTS,WEIGHT
the,81
of,62
he,38
to,37
in,32
his,29
is,25
that,25
and,25
a,21
s,19
chaucer,19
as,15
this,13
for,11
tale,10
i,10
which,9
they,8
was,8
all,8
an,8
it,7
not,7
are,7
but,7
these,7
have,7
with,6
english,6
or,6
had,6
what,6
simplicity,6
on,6
one,5
then,5
from,5
most,5
very,5
form,5
upon,5
reader,5
poet,5
at,4
comments,4
also,4
seems,4
priest,4
further,4
work,4
some,4
point,4
content,4
were,4
such,4
so,4
poem,4
telling,4
foot,3
matter,3
no,3
says,3
indicate,3
reflections,3
thought,3
genius,3
conscious,3
into,3
by,3
way,3
again,3
might,3
my,3
great,3
composition,3
them,3
art,3
examples,3
poems,3
own,3
since,3
after,3
few,3
often,3
suddenly,3
be,3
rhetorical,3
story,3
nun,3
clearness,2
will,2
therefore,2
if,2
sort,2
wordes,2
danger,2
about,2
wol,2
poets,2
literary,2
clearly,2
light,2
same,2
syllable,2
first,2
only,2
boccaccio,2
definite,2
every,2
rather,2
more,2
skill,2
result,2
words,2
fact,2
other,2
stories,2
did,2
out,2
any,2
how,2
constantly,2
turned,2
do,2
technical,2
investigation,2
models,2
forth,2
side,2
however,2
method,2
another,2
possible,2
line,2
literature,2
both,2
capable,2
skilfully,2
occasionally,2
say,2
example,2
wording,2
himself,2
knight,2
constitute,2
aims,2
writing,2
think,2
thus,2
students,2
man,2
there,2
language,2
regarded,2
tennyson,2
off,2
expressing,2
especially,2
although,2
narrating,2
third,2
find,2
when,2
even,2
italy,2
journal,2
than,2
should,2
asked,2
indicating,2
olde,2
perfect,1
model,1
may,1
precepts,1
tarries,1
failed,1
f,1
does,1
indication,1
now,1
interesting,1
anapestic,1
sovereign,1
done,1
whose,1
rhetor,1
richest,1
without,1
spelling,1
common,1
taken,1
impresses,1
concerned,1
sometimes,1
indicated,1
l,1
usually,1
been,1
stale,1
you,1
sentences,1
wrote,1
adds,1
happy,1
petrarch,1
wende,1
till,1
reft,1
intrusions,1
subject,1
unconscious,1
appreciate,1
classic,1
holyoke,1
college,1
ordinary,1
roundabout,1
naively,1
brings,1
pleynly,1
who,1
lost,1
shortly,1
above,1
endite,1
phrases,1
began,1
glimpses,1
obtains,1
similaf,1
maken,1
similar,1
steeped,1
thrilling,1
hazardous,1
reflection,1
leave,1
derived,1
discover,1
hold,1
direction,1
myne,1
safely,1
inspired,1
methods,1
sets,1
lay,1
whole,1
songs,1
supposed,1
criticism,1
true,1
continent,1
strictly,1
fair,1
extraneous,1
ensample,1
studies,1
insistence,1
funeral,1
telle,1
grete,1
soon,1
enticed,1
array,1
mery,1
latter,1
god,1
inspiration,1
consider,1
evidences,1
perceived,1
workmanship,1
contemplated,1
abound,1
rarely,1
nat,1
snell,1
following,1
teaching,1
invariably,1
prays,1
saturn,1
phenomenon,1
test,1
simply,1
ever,1
said,1
anything,1
else,1
transitions,1
chaucerian,1
dante,1
long,1
ful,1
interested,1
mo,1
peering,1
business,1
scan,1
faults,1
orizont,1
important,1
opinion,1
know,1
feeling,1
attempt,1
view,1
over,1
glowing,1
ask,1
artistic,1
sure,1
fault,1
ordinarily,1
paper,1
hem,1
efforts,1
iniquity,1
attribute,1
nedeth,1
thereupon,1
possibilities,1
whom,1
principles,1
treatment,1
believe,1
romances,1
unknown,1
could,1
wordsworth,1
shoulder,1
joy,1
regard,1
charmingly,1
time,1
break,1
able,1
scenes,1
scanned,1
new,1
venus,1
scheme,1
pass,1
audience,1
take,1
vileinye,1
nevertheless,1
wot,1
vigorous,1
approve,1
wel,1
remark,1
base,1
serious,1
readers,1
days,1
fourth,1
those,1
tales,1
knows,1
revel,1
chronique,1
according,1
displeasing,1
realize,1
manner,1
where,1
iambic,1
hostile,1
commonplaceness,1
whether,1
longe,1
interview,1
lines,1
vivid,1
material,1
eye,1
alluring,1
daisy,1
perhaps,1
woman,1
theory,1
hath,1
stinten,1
leaving,1
directly,1
has,1
alle,1
number,1
free,1
trouveres,1
heed,1
saying,1
ther,1
healthy,1
aspects,1
degree,1
seye,1
information,1
having,1
episode,1
diction,1
phenomena,1
cares,1
determined,1
reaction,1
slight,1
pursue,1
effectiveness,1
wandering,1
made,1
careful,1
writings,1
arcite,1
taking,1
brought,1
little,1
woe,1
part,1
through,1
disposes,1
passes,1
sent,1
bokkes,1
knowledge,1
oon,1
markedly,1
desirous,1
wonder,1
description,1
sunne,1
boece,1
though,1
expression,1
fourteenth,1
refers,1
realizing,1
workshop,1
notability,1
franklyn,1
commonplaces,1
aspect,1
hew,1
ese,1
our,1
come,1
personal,1
stops,1
we,1
peculiar,1
intrudes,1
epic,1
byway,1
reken,1
facts,1
lists,1
doubtful,1
homeric,1
quality,1
discovered,1
freshness,1
due,1
goddes,1
aware,1
condenses,1
numerous,1
write,1
thereto,1
definitely,1
track,1
makes,1
wolde,1
good,1
change,1
characteristic,1
least,1
their,1
rites,1
like,1
indulges,1
would,1
excuses,1
questionable,1
product,1
suggest,1
mount,1
writer,1
wards,1
century,1
france,1
barbarian,1
obtained,1
worldly,1
attempted,1
unity,1
quite,1
adam,1
indulging,1
night,1
paradise,1
imagination,1
dwell,1
sentiment,1
problems,1
between,1
feet,1
young,1
brevity,1
become,1
theffect,1
successful,1
usual,1
mainly,1
effect,1
can,1
spin,1
always,1
early,1
formulate,1
namore,1
student,1
results,1
much,1
immediately,1
apparently,1
ada,1
ends,1
sun,1
traditions,1
loath,1
correctness,1
ago,1
shall,1
questioning,1
cokkes,1
sentiments,1
enjoy,1
occur,1
suffyceth,1
brighte,1
seemed,1
avoid,1
capitals,1
commas,1
ende,1
