WORDCOUNTS,WEIGHT
the,301
of,167
in,129
to,101
is,93
and,91
a,88
i,75
that,67
be,63
not,43
are,41
which,40
unsound,39
sound,38
as,37
this,37
it,35
no,35
or,32
reasoning,31
pupils,27
for,26
io,25
if,24
one,24
with,24
an,24
may,23
per,23
cent,23
by,22
has,22
o,21
all,21
would,20
they,19
good,19
e,18
p,18
g,18
argument,17
because,17
school,16
other,16
explanations,15
english,15
wrong,15
excellent,15
their,14
was,14
ii,14
great,14
arguments,14
were,14
errors,14
he,13
does,13
poor,13
schools,13
upon,13
should,13
two,12
only,12
there,12
some,12
gnsognd,12
have,12
on,12
given,12
high,11
been,11
football,11
why,10
any,10
said,10
statement,10
party,10
do,10
these,10
training,10
tell,10
his,9
but,9
test,9
military,9
our,9
problems,9
common,8
who,8
seniors,8
might,8
fact,8
thinking,8
man,8
made,8
nation,8
than,8
such,8
prohibition,8
at,7
she,7
give,7
many,7
s,7
ought,7
particular,7
cause,7
her,7
classes,7
question,7
since,7
you,7
critical,6
exception,6
railway,6
group,6
often,6
dead,6
reason,6
just,6
from,6
most,6
brutal,6
every,6
more,6
best,6
out,6
game,6
what,6
while,6
day,6
sognd,6
people,6
think,6
received,6
kipling,6
successful,6
instruction,6
between,6
error,6
up,6
rest,6
will,5
abolished,5
superiority,5
certain,5
poets,5
must,5
examiner,5
concerning,5
here,5
sunday,5
choice,5
government,5
very,5
judgments,5
present,5
chinese,5
replies,5
investigation,5
them,5
work,5
examples,5
explanation,5
false,5
inadequate,5
points,5
hurt,5
ability,5
indicate,5
japanese,5
so,5
poet,5
gnsound,5
k,5
effect,5
can,5
probably,5
journal,5
we,5
major,5
therefore,4
groups,4
mergers,4
prove,4
above,4
judgment,4
boy,4
large,4
nos,4
study,4
use,4
quite,4
mother,4
had,4
into,4
then,4
age,4
being,4
first,4
attempt,4
appear,4
each,4
seem,4
rule,4
reply,4
better,4
placed,4
however,4
japan,4
explain,4
public,4
boys,4
almost,4
marked,4
data,4
both,4
vote,4
language,4
three,4
eggs,4
below,4
involve,4
cases,4
family,4
men,4
recognition,4
observe,4
now,3
twelve,3
together,3
york,3
without,3
l,3
make,3
standing,3
premises,3
direct,3
about,3
implies,3
criticism,3
cannot,3
citizens,3
paragraphs,3
issue,3
culture,3
girls,3
following,3
arguing,3
show,3
superior,3
rise,3
inference,3
greatness,3
comparison,3
again,3
others,3
drawn,3
different,3
believe,3
could,3
broken,3
revenue,3
called,3
time,3
seven,3
new,3
analogy,3
person,3
mind,3
readers,3
reading,3
validity,3
form,3
list,3
mere,3
extent,3
america,3
r,3
presented,3
voted,3
part,3
far,3
example,3
over,3
subject,3
ten,3
assumptions,3
intentionally,3
causes,3
states,3
years,3
conditions,3
running,3
worded,3
least,3
occurs,3
evidence,3
reproduced,3
lie,3
after,3
keen,3
class,3
summary,3
although,3
results,3
lincoln,3
him,3
perfect,2
democracy,2
girl,2
circle,2
tas,2
generalization,2
way,2
exact,2
requirement,2
opinion,2
enforced,2
developed,2
faced,2
how,2
interesting,2
separated,2
represent,2
ballot,2
vague,2
lines,2
ordinary,2
thrown,2
process,2
success,2
etc,2
table,2
represented,2
probability,2
proportion,2
ewlanations,2
danger,2
objections,2
word,2
moreover,2
adequate,2
read,2
case,2
bad,2
management,2
benefits,2
spots,2
environment,2
falsity,2
paper,2
informal,2
terms,2
same,2
senior,2
considered,2
conclusion,2
argued,2
certainly,2
situations,2
prosperous,2
beside,2
unsognd,2
either,2
tbe,2
physical,2
imply,2
your,2
rather,2
votes,2
text,2
name,2
statements,2
set,2
mark,2
suggested,2
trained,2
necessarily,2
paragraph,2
seems,2
tongue,2
parties,2
resemblance,2
premise,2
fundamental,2
did,2
leaders,2
similar,2
found,2
reasons,2
typical,2
attempting,2
attack,2
teachers,2
children,2
able,2
warning,2
fishing,2
pass,2
take,2
cities,2
junior,2
somewhat,2
roosevelt,2
serious,2
carefully,2
income,2
side,2
perhaps,2
woman,2
ignoring,2
railways,2
number,2
huge,2
possible,2
distinguish,2
u,2
listening,2
boston,2
son,2
unscramble,2
clear,2
refinement,2
little,2
point,2
purpose,2
fair,2
courses,2
against,2
lies,2
administration,2
whole,2
year,2
used,2
categories,2
assumption,2
long,2
thus,2
come,2
personal,2
another,2
partisan,2
lanations,2
shown,2
own,2
average,2
minds,2
t,2
fallacy,2
interest,2
faces,2
change,2
mixed,2
having,2
seeming,2
admitted,2
course,2
order,2
bryce,2
candidates,2
pupil,2
burdens,2
around,2
small,2
influence,2
few,2
parallel,2
difficulty,2
succeeded,2
chicago,2
impossible,2
inadequately,2
find,2
inability,2
element,2
games,2
hasty,2
weakness,2
merger,2
cite,1
expertness,1
wanamaker,1
entitled,1
factors,1
failed,1
igood,1
f,1
repay,1
consists,1
never,1
indication,1
privilege,1
relying,1
amount,1
casualty,1
simile,1
led,1
unscrupulous,1
likely,1
efl,1
rogue,1
irrespective,1
thirlking,1
menace,1
whose,1
significant,1
stronger,1
prevails,1
matter,1
various,1
difficult,1
expected,1
estimated,1
independent,1
pleases,1
true,1
papers,1
employ,1
bring,1
chance,1
usually,1
obiectivityj,1
foreign,1
names,1
incorrect,1
devise,1
nday,1
sentences,1
short,1
biased,1
lazy,1
service,1
stop,1
created,1
toward,1
tsie,1
illustration,1
encouraged,1
prosperity,1
hat,1
jourwal,1
corporation,1
extreme,1
oddity,1
inferences,1
maturity,1
reference,1
nearly,1
offset,1
attacking,1
exercise,1
mean,1
means,1
also,1
convince,1
inexplicable,1
combine,1
unusual,1
still,1
christ,1
starts,1
says,1
thinliing,1
quandary,1
lives,1
unusually,1
eight,1
expect,1
minutes,1
church,1
b,1
talk,1
healthful,1
enlightening,1
derived,1
countries,1
injury,1
utterly,1
judged,1
percentage,1
hold,1
ix,1
assuming,1
life,1
afirm,1
special,1
unaiiimously,1
interferes,1
ample,1
vicinity,1
analysis,1
pera,1
lay,1
rules,1
fall,1
tre,1
united,1
surprising,1
second,1
populace,1
regulations,1
dwells,1
yet,1
ways,1
h,1
unfavorably,1
strictly,1
liability,1
making,1
get,1
itself,1
opportunities,1
candidate,1
thorndike,1
scorer,1
represents,1
championship,1
parentheses,1
win,1
discriminate,1
fault,1
genius,1
investigate,1
assure,1
sounds,1
fail,1
reasog,1
drill,1
multitudes,1
under,1
election,1
finance,1
restricted,1
mslitary,1
university,1
consider,1
ideals,1
cvis,1
escaped,1
urldoubtedly,1
mckinley,1
selective,1
justified,1
favorable,1
teacher,1
tax,1
contained,1
included,1
amply,1
mane,1
cheer,1
general,1
indefinite,1
light,1
natively,1
before,1
marks,1
conclusions,1
days,1
liquor,1
inevitably,1
choices,1
something,1
broke,1
unsuccessful,1
experimental,1
scrutinized,1
exalt,1
political,1
disagree,1
closely,1
too,1
w,1
reasonably,1
solid,1
disputed,1
witness,1
unavoidable,1
suary,1
gullibility,1
chosen,1
ballots,1
democratic,1
ner,1
enforce,1
soqxnd,1
anything,1
cast,1
highschool,1
decidedly,1
social,1
attorney,1
sidelights,1
specific,1
humble,1
please,1
stated,1
definitely,1
convincing,1
ewected,1
lyman,1
sciences,1
connection,1
statistics,1
unreliable,1
untrained,1
law,1
neeed,1
writes,1
concerns,1
reiterating,1
attacks,1
care,1
civilization,1
m,1
taken,1
enables,1
drawing,1
mingling,1
view,1
pointed,1
fotl,1
excesent,1
state,1
refused,1
control,1
christianized,1
bearing,1
stamp,1
added,1
greater,1
j,1
thinker,1
reasotiing,1
liberty,1
oddities,1
limited,1
skillt,1
speaks,1
esect,1
worth,1
shows,1
including,1
outside,1
whom,1
principles,1
inclined,1
prejudices,1
consideration,1
questioned,1
higher,1
china,1
approprlate,1
enthusiastic,1
attends,1
daily,1
printed,1
desire,1
ambition,1
afraid,1
uliiversity,1
right,1
deluged,1
item,1
pupits,1
report,1
sabbath,1
inquiry,1
lirles,1
effort,1
grave,1
insufticient,1
economics,1
injuries,1
obviously,1
tells,1
eyglish,1
goods,1
room,1
reiteration,1
fitting,1
carnegie,1
prejudiced,1
algebraically,1
weekly,1
intimated,1
eliot,1
help,1
surprised,1
discussed,1
feature,1
lodge,1
representative,1
amongst,1
living,1
type,1
scores,1
lifet,1
improved,1
loose,1
enough,1
accurately,1
say,1
reasonable,1
hand,1
exceptions,1
precisely,1
sacred,1
mr,1
fancies,1
debased,1
didn,1
play,1
though,1
according,1
embody,1
communities,1
invalid,1
undertaliing,1
let,1
unanimous,1
infrequently,1
favoring,1
war,1
appears,1
numbers,1
sheet,1
brackets,1
literature,1
communicate,1
scrambled,1
discover,1
indirect,1
whether,1
majority,1
appreciated,1
citizenship,1
producing,1
see,1
painstaking,1
ones,1
until,1
meet,1
promise,1
want,1
varying,1
kipig,1
necessary,1
explanationsx,1
practice,1
sexiiors,1
involvedt,1
obligation,1
unsomund,1
forcefully,1
foundation,1
badly,1
showing,1
fruit,1
plain,1
xn,1
belief,1
vast,1
engllsh,1
suggestion,1
eastern,1
unnecessary,1
instinctively,1
weak,1
propaganda,1
minded,1
gives,1
argllment,1
mass,1
vo,1
world,1
saying,1
technical,1
thoroughly,1
casting,1
addresses,1
president,1
none,1
civilized,1
notion,1
lenient,1
lost,1
directly,1
tempt,1
keeping,1
indirectly,1
when,1
voter,1
entirely,1
demands,1
week,1
capable,1
dilemmas,1
efiiciency,1
understanding,1
enforcement,1
ascertain,1
finish,1
missionary,1
condition,1
formerly,1
popular,1
stagg,1
doubtful,1
establishing,1
powers,1
easier,1
techrlical,1
insight,1
bear,1
renders,1
circumstances,1
unsuccessfully,1
careful,1
issuen,1
thiniing,1
unless,1
prominent,1
brought,1
garfield,1
except,1
through,1
competing,1
resources,1
errorleous,1
deplores,1
knowledge,1
desirable,1
increased,1
press,1
became,1
apply,1
heathen,1
millions,1
its,1
totally,1
himself,1
top,1
ignorant,1
athletics,1
sheets,1
loss,1
mislead,1
company,1
phrases,1
couched,1
discussions,1
factored,1
during,1
place,1
size,1
easiest,1
oflered,1
broad,1
families,1
faint,1
beginnings,1
ideas,1
harvard,1
words,1
brlef,1
learned,1
takes,1
surpass,1
whims,1
amusing,1
speaking,1
varied,1
repeated,1
companies,1
precision,1
nothing,1
imposes,1
merit,1
examination,1
includes,1
osered,1
amendment,1
throughout,1
check,1
joual,1
llnsound,1
ect,1
nsound,1
speculation,1
single,1
definite,1
involves,1
accuracy,1
capacities,1
youth,1
contrasted,1
ergers,1
go,1
defect,1
facts,1
difficulties,1
lists,1
foreigners,1
development,1
whoever,1
placing,1
resembling,1
reality,1
chemistry,1
scrambling,1
categaries,1
national,1
chemical,1
insuflicient,1
washington,1
grant,1
injured,1
health,1
essay,1
lady,1
base,1
objection,1
ease,1
try,1
counter,1
excezlent,1
gauged,1
individual,1
instead,1
times,1
geniouses,1
include,1
like,1
etplanations,1
hard,1
grouped,1
american,1
unwillingness,1
period,1
need,1
opinions,1
valuation,1
things,1
reliable,1
exceeding,1
sports,1
difliculties,1
stages,1
sufficient,1
kind,1
gentleman,1
unintentionally,1
probable,1
kipl,1
progressive,1
last,1
rank,1
standard,1
expressing,1
valuationt,1
crltical,1
titles,1
trivial,1
elements,1
presidential,1
involved,1
forms,1
mistakes,1
doubtless,1
several,1
blank,1
needs,1
offered,1
especially,1
unsuspecting,1
charles,1
serren,1
accomplished,1
subjects,1
took,1
article,1
formal,1
body,1
iche,1
industry,1
six,1
insists,1
young,1
excellentx,1
lacking,1
fellows,1
allowing,1
noted,1
policy,1
sensible,1
c,1
compared,1
ally,1
wise,1
thing,1
conceng,1
exactly,1
examine,1
soundness,1
propagandistic,1
irrelevant,1
compare,1
d,1
james,1
managed,1
contraryl,1
compel,1
views,1
evidently,1
even,1
death,1
ownership,1
entire,1
consequently,1
silar,1
those,1
express,1
coach,1
proper,1
much,1
immediately,1
manifests,1
among,1
confesses,1
citizen,1
schoo,1
answers,1
pleasantly,1
detection,1
concise,1
value,1
diserences,1
embodied,1
preliminary,1
asked,1
doing,1
thought,1
guaranteed,1
attention,1
parenthetically,1
increases,1
student,1
classifications,1
permit,1
parlance,1
cited,1
applies,1
occur,1
react,1
separate,1
soxnd,1
variolls,1
kept,1
