WORDCOUNTS,WEIGHT
the,355
of,273
in,117
and,111
english,86
to,84
a,83
is,65
for,53
that,47
which,41
it,39
are,37
have,34
by,33
teachers,33
be,33
this,32
as,30
our,27
who,24
with,22
we,22
they,20
has,20
work,20
its,20
from,19
must,19
on,19
been,17
study,17
speech,17
their,16
should,16
may,15
school,15
i,15
curriculum,15
course,15
not,14
no,14
scientific,14
schools,14
these,14
council,14
were,14
an,14
teaching,13
many,13
journal,13
group,12
one,12
there,12
made,12
pupils,12
most,11
social,11
more,11
those,11
what,11
teacher,11
upon,11
years,11
education,10
or,10
educational,10
classes,10
will,9
any,9
but,9
only,9
new,9
problem,9
at,8
classroom,8
demands,8
investigations,8
them,8
such,8
building,8
high,8
body,8
present,8
than,8
frequently,7
per,7
recognize,7
discover,7
studies,7
already,7
two,7
first,7
all,7
cent,7
s,7
other,7
found,7
time,7
reading,7
condition,7
three,7
ability,7
world,7
recent,7
professional,7
he,6
was,6
had,6
business,6
report,6
literature,6
training,6
year,6
used,6
would,6
american,6
effective,6
when,6
method,6
power,5
if,5
how,5
subject,5
college,5
says,5
contributions,5
methods,5
analysis,5
yet,5
means,5
then,5
materials,5
reports,5
know,5
trained,5
each,5
experiments,5
term,5
task,5
size,5
helps,5
through,5
come,5
discovered,5
conditions,5
profession,5
change,5
field,5
old,5
can,5
among,5
furnished,4
second,4
various,4
specialist,4
groups,4
her,4
essays,4
others,4
pp,4
us,4
into,4
home,4
experiment,4
interests,4
give,4
actual,4
abilities,4
best,4
secondary,4
could,4
entered,4
very,4
do,4
investigation,4
list,4
some,4
data,4
level,4
far,4
think,4
students,4
professor,4
objective,4
general,4
function,4
progressive,4
association,4
concerning,4
subjects,4
research,4
ten,4
little,4
departments,4
much,4
value,4
readers,4
does,3
now,3
recognized,3
io,3
whose,3
determine,3
bulletin,3
reconstruction,3
make,3
b,3
large,3
expert,3
elementary,3
class,3
efficiency,3
country,3
supervised,3
under,3
basis,3
committee,3
familiar,3
before,3
section,3
something,3
either,3
accomplished,3
here,3
use,3
might,3
over,3
experienced,3
standards,3
words,3
different,3
lack,3
whom,3
skills,3
assume,3
against,3
seven,3
children,3
larger,3
composition,3
requirements,3
last,3
merely,3
rating,3
third,3
furnishes,3
meet,3
probably,3
publications,3
material,3
dr,3
number,3
because,3
knowledges,3
local,3
capable,3
reveals,3
discussion,3
place,3
entrance,3
recognition,3
part,3
conception,3
concern,3
aims,3
includes,3
review,3
illinois,3
national,3
good,3
evaluated,3
workers,3
individual,3
include,3
investigator,3
like,3
so,3
kind,3
drives,3
habits,3
increased,3
instruction,3
small,3
few,3
c,3
pronunciation,3
teach,3
results,3
notes,3
about,3
influence,3
separate,3
seems,2
steps,2
interesting,2
situation,2
me,2
accomplish,2
today,2
limits,2
matter,2
devote,2
his,2
effected,2
you,2
practical,2
labors,2
program,2
illustration,2
organizing,2
influential,2
evaluation,2
revealed,2
