WORDCOUNTS,WEIGHT
the,280
of,211
and,85
to,83
in,72
a,58
for,43
english,41
is,35
school,28
that,28
on,24
as,23
high,22
speech,22
new,21
will,18
university,18
teachers,18
be,18
an,17
it,14
he,14
council,14
which,14
this,14
was,13
s,13
are,13
national,13
city,12
at,11
work,11
schools,10
his,10
study,10
by,10
with,10
they,9
reading,9
drama,9
our,9
york,8
not,8
committee,8
present,8
public,8
use,8
professor,8
we,8
books,7
teacher,7
their,7
from,7
composition,7
has,7
miss,7
its,7
central,7
illinois,7
have,7
chicago,7
journal,7
england,6
college,6
e,6
movement,6
first,6
more,6
all,6
mr,6
war,6
institute,6
march,6
so,6
association,6
st,6
than,6
north,6
notes,6
pupils,6
rather,5
if,5
education,5
mrs,5
had,5
teaching,5
these,5
two,5
paper,5
time,5
program,5
i,5
michigan,5
them,5
some,5
week,5
washington,5
pupil,5
news,5
up,5
should,5
tests,4
l,4
success,4
thursday,4
test,4
one,4
whole,4
library,4
h,4
organization,4
or,4
then,4
section,4
culture,4
jersey,4
w,4
wisconsin,4
article,4
m,4
detroit,4
other,4
nothing,4
children,4
end,4
carolina,4
chairman,4
there,4
thompson,4
proposed,4
state,4
american,4
what,4
project,4
voice,4
who,4
even,4
upon,4
training,4
year,4
course,4
instruction,4
c,4
through,4
method,4
results,4
among,4
may,3
changes,3
philadelphia,3
urged,3
aid,3
she,3
sessions,3
play,3
plans,3
make,3
elementary,3
life,3
methods,3
about,3
katherine,3
iowa,3
inspiration,3
history,3
suggestions,3
home,3
complete,3
morning,3
must,3
four,3
most,3
experience,3
committees,3
only,3
social,3
definite,3
oral,3
give,3
observance,3
intensive,3
j,3
great,3
p,3
follows,3
atlantic,3
john,3
very,3
further,3
do,3
principal,3
oregon,3
form,3
facts,3
because,3
account,3
literature,3
discussion,3
both,3
made,3
richard,3
poems,3
vowel,3
r,3
purpose,3
giving,3
gave,3
causes,3
aims,3
ontario,3
were,3
league,3
quality,3
three,3
interest,3
wednesday,3
burton,3
topic,3
next,3
after,3
several,3
members,3
columbia,3
massachusetts,3
effective,3
can,3
much,3
meeting,3
normal,3
given,2
f,2
therefore,2
kilpatrick,2
units,2
done,2
madison,2
today,2
no,2
without,2
spelling,2
stuart,2
george,2
letters,2
motivation,2
been,2
democracy,2
pittsburgh,2
short,2
claimed,2
hill,2
lines,2
determine,2
bulletin,2
announced,2
universities,2
federation,2
church,2
importance,2
certain,2
group,2
gosling,2
hold,2
class,2
strive,2
lay,2
frank,2
valuation,2
o,2
colleges,2
means,2
walker,2
opportunities,2
read,2
applied,2
country,2
incidentally,2
supplementary,2
matters,2
policy,2
into,2
amounting,2
grammar,2
before,2
just,2
chief,2
but,2
too,2
toronto,2
june,2
said,2
continued,2
every,2
plea,2
organizations,2
certainly,2
also,2
exclusive,2
interested,2
set,2
taken,2
know,2
attempt,2
secretary,2
over,2
intellectual,2
ave,2
each,2
